Column 1,Column 2,Column 3,Column 4,Column 5,Column 6,Column 7,Column 8,Column 9,Column 10,Column 11,Column 12,Column 13,Column 14,Column 15,Column 16,Column 17,Column 18,Column 19,Column 20
26-Jan-12,,,,,,,,,,,,,,,,,,,
3500,9|12|14|17|20,No Data,"$138,205.00",5,,,,,,,,,,,,,,,
27-Jan-12,,,,,,,,,,,,,,,,,,,
3501,8|12|14|17|19,No Data,"$150,326.00",11,,,,,,,,,,,,,,,
28-Jan-12,,,,,,,,,,,,,,,,,,,
3502,6|9|16|17|20,No Data,"$169,660.00",2,,,,,,,,,,,,,,,
30-Jan-12,,,,,,,,,,,,,,,,,,,
3503,3|4|9|12|19,No Data,"$130,675.00",5,,,,,,,,,,,,,,,
31-Jan-12,,,,,,,,,,,,,,,,,,,
3504,3|4|7|11|15,No Data,"$139,005.00",9,,,,,,,,,,,,,,,
01-Feb-13,,,,,,,,,,,,,,,,,,,
3814,6|11|14|16|19,No Data,"$126,644.00",7,,,,,,,,,,,,,,,
02-Feb-13,,,,,,,,,,,,,,,,,,,
3815,3|4|11|16|17,No Data,"$149,470.00",5,,,,,,,,,,,,,,,
04-Feb-13,,,,,,,,,,,,,,,,,,,
3816,4|10|14|15|16,No Data,"$115,694.00",2,,,,,,,,,,,,,,,
05-Feb-13,,,,,,,,,,,,,,,,,,,
3817,6|10|12|13|17,No Data,"$120,771.00",7,,,,,,,,,,,,,,,
06-Feb-13,,,,,,,,,,,,,,,,,,,
3818,3|8|10|12|18,No Data,"$143,128.00",8,,,,,,,,,,,,,,,
07-Feb-13,,,,,,,,,,,,,,,,,,,
3819,4|10|12|14|19,No Data,"$122,816.00",4,,,,,,,,,,,,,,,
08-Feb-13,,,,,,,,,,,,,,,,,,,
3820,8|9|12|16|20,No Data,"$129,877.00",11,,,,,,,,,,,,,,,
09-Feb-13,,,,,,,,,,,,,,,,,,,
3821,1|3|9|10|18,No Data,"$148,866.00",6,,,,,,,,,,,,,,,
11-Feb-13,,,,,,,,,,,,,,,,,,,
3822,2|10|14|18|19,No Data,"$76,582.00",2,,,,,,,,,,,,,,,
12-Feb-13,,,,,,,,,,,,,,,,,,,
3823,10|11|13|16|19,No Data,"$76,773.00",3,,,,,,,,,,,,,,,
13-Feb-13,,,,,,,,,,,,,,,,,,,
3824,2|8|10|12|18,No Data,"$122,154.00",6,,,,,,,,,,,,,,,
14-Feb-13,,,,,,,,,,,,,,,,,,,
3825,6|8|12|16|17,No Data,"$107,478.00",2,,,,,,,,,,,,,,,
(adsbygoogle = window.adsbygoogle || []).push({});,,,,,,,,,,,,,,,,,,,
15-Feb-13,,,,,,,,,,,,,,,,,,,
3826,5|8|16|17|20,No Data,"$131,502.00",3,,,,,,,,,,,,,,,
16-Feb-13,,,,,,,,,,,,,,,,,,,
3827,1|7|9|11|18,No Data,"$153,240.00",1,,,,,,,,,,,,,,,
18-Feb-13,,,,,,,,,,,,,,,,,,,
3828,1|6|13|16|20,No Data,"$124,898.00",2,,,,,,,,,,,,,,,
19-Feb-13,,,,,,,,,,,,,,,,,,,
3829,6|10|13|14|16,No Data,"$118,131.00",3,,,,,,,,,,,,,,,
20-Feb-13,,,,,,,,,,,,,,,,,,,
3830,4|7|14|19|20,No Data,"$143,312.00",4,,,,,,,,,,,,,,,
21-Feb-13,,,,,,,,,,,,,,,,,,,
3831,1|6|10|13|20,No Data,"$118,140.00",5,,,,,,,,,,,,,,,
22-Feb-13,,,,,,,,,,,,,,,,,,,
3832,2|6|7|9|15,No Data,"$122,016.00",3,,,,,,,,,,,,,,,
23-Feb-13,,,,,,,,,,,,,,,,,,,
3833,1|3|5|8|14,No Data,"$155,672.08",8,,,,,,,,,,,,,,,
25-Feb-13,,,,,,,,,,,,,,,,,,,
3834,6|8|10|12|15,No Data,"$110,980.00",5,,,,,,,,,,,,,,,
26-Feb-13,,,,,,,,,,,,,,,,,,,
3835,0|0|0|0|0,No Data,X,X,,,,,,,,,,,,,,,
27-Feb-13,,,,,,,,,,,,,,,,,,,
3836,4|12|14|17|18,No Data,"$148,230.00",5,,,,,,,,,,,,,,,
28-Feb-13,,,,,,,,,,,,,,,,,,,
3837,1|6|7|14|16,No Data,"$123,417.00",9,,,,,,,,,,,,,,,
01-Mar-13,,,,,,,,,,,,,,,,,,,
3838,1|4|5|9|18,No Data,"$135,693.00",1,,,,,,,,,,,,,,,
02-Mar-13,,,,,,,,,,,,,,,,,,,
3839,3|4|15|16|17,No Data,"$164,799.00",5,,,,,,,,,,,,,,,
04-Mar-13,,,,,,,,,,,,,,,,,,,
3840,5|7|15|16|17,No Data,"$121,583.00",7,,,,,,,,,,,,,,,
05-Mar-13,,,,,,,,,,,,,,,,,,,
3841,4|6|8|15|16,No Data,"$124,808.00",2,,,,,,,,,,,,,,,
06-Mar-13,,,,,,,,,,,,,,,,,,,
3842,2|6|13|15|19,No Data,"$153,680.00",8,,,,,,,,,,,,,,,
07-Mar-13,,,,,,,,,,,,,,,,,,,
3843,3|6|13|18|19,No Data,"$117,336.00",4,,,,,,,,,,,,,,,
08-Mar-13,,,,,,,,,,,,,,,,,,,
3844,6|7|9|16|19,No Data,"$129,400.00",10,,,,,,,,,,,,,,,
09-Mar-13,,,,,,,,,,,,,,,,,,,
3845,9|10|12|16|18,No Data,"$161,115.00",5,,,,,,,,,,,,,,,
11-Mar-13,,,,,,,,,,,,,,,,,,,
3846,3|4|5|7|19,No Data,"$111,732.00",11,,,,,,,,,,,,,,,
12-Mar-13,,,,,,,,,,,,,,,,,,,
3847,2|3|8|13|17,No Data,"$112,290.00",3,,,,,,,,,,,,,,,
13-Mar-13,,,,,,,,,,,,,,,,,,,
3848,3|4|7|8|11,No Data,"$127,180.00",10,,,,,,,,,,,,,,,
14-Mar-13,,,,,,,,,,,,,,,,,,,
3849,1|4|12|13|16,No Data,"$116,828.00",4,,,,,,,,,,,,,,,
(adsbygoogle = window.adsbygoogle || []).push({});,,,,,,,,,,,,,,,,,,,
15-Mar-13,,,,,,,,,,,,,,,,,,,
3850,2|3|9|10|13,No Data,"$140,636.00",4,,,,,,,,,,,,,,,
16-Mar-13,,,,,,,,,,,,,,,,,,,
3851,5|6|10|16|17,No Data,"$158,455.00",11,,,,,,,,,,,,,,,
18-Mar-13,,,,,,,,,,,,,,,,,,,
3852,3|7|9|11|13,No Data,"$117,442.00",13,,,,,,,,,,,,,,,
19-Mar-13,,,,,,,,,,,,,,,,,,,
3853,1|7|9|15|16,No Data,"$123,645.00",3,,,,,,,,,,,,,,,
20-Mar-13,,,,,,,,,,,,,,,,,,,
3854,2|7|14|16|20,No Data,"$138,466.00",2,,,,,,,,,,,,,,,
21-Mar-13,,,,,,,,,,,,,,,,,,,
3855,9|14|15|19|20,No Data,"$115,194.00",6,,,,,,,,,,,,,,,
22-Mar-13,,,,,,,,,,,,,,,,,,,
3856,5|7|15|16|18,No Data,"$122,850.00",7,,,,,,,,,,,,,,,
23-Mar-13,,,,,,,,,,,,,,,,,,,
3857,3|7|8|17|20,No Data,"$151,824.00",3,,,,,,,,,,,,,,,
25-Mar-13,,,,,,,,,,,,,,,,,,,
3858,5|6|9|11|12,No Data,"$113,912.00",8,,,,,,,,,,,,,,,
26-Mar-13,,,,,,,,,,,,,,,,,,,
3859,1|4|10|12|17,No Data,"$123,006.00",6,,,,,,,,,,,,,,,
27-Mar-13,,,,,,,,,,,,,,,,,,,
3860,4|10|13|18|20,No Data,"$150,635.00",5,,,,,,,,,,,,,,,
28-Mar-13,,,,,,,,,,,,,,,,,,,
3861,2|4|7|11|15,No Data,"$132,801.00",3,,,,,,,,,,,,,,,
01-Apr-13,,,,,,,,,,,,,,,,,,,
3862,1|5|9|15|18,No Data,"$92,954.00",2,,,,,,,,,,,,,,,
02-Apr-13,,,,,,,,,,,,,,,,,,,
3863,2|7|9|10|11,No Data,"$120,240.00",6,,,,,,,,,,,,,,,
03-Apr-13,,,,,,,,,,,,,,,,,,,
3864,4|8|9|10|14,No Data,"$149,391.00",11,,,,,,,,,,,,,,,
04-Apr-13,,,,,,,,,,,,,,,,,,,
3865,5|8|9|11|16,No Data,"$121,565.00",5,,,,,,,,,,,,,,,
05-Apr-13,,,,,,,,,,,,,,,,,,,
3866,1|5|11|13|16,No Data,"$128,984.00",8,,,,,,,,,,,,,,,
06-Apr-13,,,,,,,,,,,,,,,,,,,
3867,1|8|15|18|19,No Data,"$164,052.00",7,,,,,,,,,,,,,,,
08-Apr-13,,,,,,,,,,,,,,,,,,,
3868,1|3|7|11|19,No Data,"$110,795.00",5,,,,,,,,,,,,,,,
09-Apr-13,,,,,,,,,,,,,,,,,,,
3869,4|8|9|18|19,No Data,"$114,464.00",7,,,,,,,,,,,,,,,
10-Apr-13,,,,,,,,,,,,,,,,,,,
3870,4|7|9|14|15,No Data,"$144,640.00",5,,,,,,,,,,,,,,,
11-Apr-13,,,,,,,,,,,,,,,,,,,
3871,3|9|14|18|19,No Data,"$114,440.00",4,,,,,,,,,,,,,,,
12-Apr-13,,,,,,,,,,,,,,,,,,,
3872,1|4|10|18|19,No Data,"$125,032.00",2,,,,,,,,,,,,,,,
13-Apr-13,,,,,,,,,,,,,,,,,,,
3873,1|3|14|16|20,No Data,"$158,680.00",5,,,,,,,,,,,,,,,
(adsbygoogle = window.adsbygoogle || []).push({});,,,,,,,,,,,,,,,,,,,
15-Apr-13,,,,,,,,,,,,,,,,,,,
3874,2|10|16|18|19,No Data,"$110,955.00",1,,,,,,,,,,,,,,,
16-Apr-13,,,,,,,,,,,,,,,,,,,
3875,9|10|11|17|19,No Data,"$124,130.00",2,,,,,,,,,,,,,,,
17-Apr-13,,,,,,,,,,,,,,,,,,,
3876,6|8|9|12|17,No Data,"$152,376.00",6,,,,,,,,,,,,,,,
18-Apr-13,,,,,,,,,,,,,,,,,,,
3877,2|6|11|17|18,No Data,"$115,948.00",7,,,,,,,,,,,,,,,
19-Apr-13,,,,,,,,,,,,,,,,,,,
3878,2|10|13|16|17,No Data,"$131,096.00",14,,,,,,,,,,,,,,,
20-Apr-13,,,,,,,,,,,,,,,,,,,
3879,2|3|4|18|20,No Data,"$165,978.00",1,,,,,,,,,,,,,,,
22-Apr-13,,,,,,,,,,,,,,,,,,,
3880,1|2|6|10|14,No Data,"$121,254.00",6,,,,,,,,,,,,,,,
23-Apr-13,,,,,,,,,,,,,,,,,,,
3881,2|3|6|13|20,No Data,"$128,088.00",4,,,,,,,,,,,,,,,
24-Apr-13,,,,,,,,,,,,,,,,,,,
3882,8|10|15|17|19,No Data,"$157,365.00",9,,,,,,,,,,,,,,,
25-Apr-13,,,,,,,,,,,,,,,,,,,
3883,2|3|11|13|18,No Data,"$127,794.00",3,,,,,,,,,,,,,,,
26-Apr-13,,,,,,,,,,,,,,,,,,,
3884,1|3|4|5|20,No Data,"$129,498.00",6,,,,,,,,,,,,,,,
27-Apr-13,,,,,,,,,,,,,,,,,,,
3885,1|8|9|10|15,No Data,"$179,720.00",8,,,,,,,,,,,,,,,
29-Apr-13,,,,,,,,,,,,,,,,,,,
3886,2|4|13|15|16,No Data,"$136,344.00",4,,,,,,,,,,,,,,,
30-Apr-13,,,,,,,,,,,,,,,,,,,
3887,6|9|10|11|16,No Data,"$133,368.00",6,,,,,,,,,,,,,,,
01-May-13,,,,,,,,,,,,,,,,,,,
3888,2|4|5|9|13,No Data,"$181,200.00",5,,,,,,,,,,,,,,,
02-May-13,,,,,,,,,,,,,,,,,,,
3889,1|2|6|7|9,No Data,"$144,468.00",12,,,,,,,,,,,,,,,
03-May-13,,,,,,,,,,,,,,,,,,,
3890,2|6|12|16|17,No Data,"$151,668.00",4,,,,,,,,,,,,,,,
04-May-13,,,,,,,,,,,,,,,,,,,
3891,2|6|8|14|16,No Data,"$198,094.00",26,,,,,,,,,,,,,,,
06-May-13,,,,,,,,,,,,,,,,,,,
3892,5|6|15|16|20,No Data,"$141,920.00",8,,,,,,,,,,,,,,,
07-May-13,,,,,,,,,,,,,,,,,,,
3893,1|4|7|16|19,No Data,"$142,818.00",3,,,,,,,,,,,,,,,
08-May-13,,,,,,,,,,,,,,,,,,,
3894,2|9|11|16|18,No Data,"$188,937.00",7,,,,,,,,,,,,,,,
09-May-13,,,,,,,,,,,,,,,,,,,
3895,5|8|10|12|16,No Data,"$130,760.00",8,,,,,,,,,,,,,,,
10-May-13,,,,,,,,,,,,,,,,,,,
3896,1|3|12|19|20,No Data,"$143,504.00",8,,,,,,,,,,,,,,,
11-May-13,,,,,,,,,,,,,,,,,,,
3897,6|10|12|17|20,No Data,"$198,150.00",6,,,,,,,,,,,,,,,
13-May-13,,,,,,,,,,,,,,,,,,,
3898,1|4|6|8|9,No Data,"$133,562.00",11,,,,,,,,,,,,,,,
14-May-13,,,,,,,,,,,,,,,,,,,
3899,2|7|10|15|19,No Data,"$139,376.00",16,,,,,,,,,,,,,,,
(adsbygoogle = window.adsbygoogle || []).push({});,,,,,,,,,,,,,,,,,,,
15-May-13,,,,,,,,,,,,,,,,,,,
3900,1|6|11|13|20,No Data,"$192,144.00",4,,,,,,,,,,,,,,,
16-May-13,,,,,,,,,,,,,,,,,,,
3901,4|5|6|14|19,No Data,"$136,728.00",6,,,,,,,,,,,,,,,
17-May-13,,,,,,,,,,,,,,,,,,,
3902,3|7|9|10|20,No Data,"$132,700.00",4,,,,,,,,,,,,,,,
18-May-13,,,,,,,,,,,,,,,,,,,
3903,1|7|11|14|19,No Data,"$158,949.00",9,,,,,,,,,,,,,,,
20-May-13,,,,,,,,,,,,,,,,,,,
3904,5|10|11|13|14,No Data,"$126,666.00",9,,,,,,,,,,,,,,,
21-May-13,,,,,,,,,,,,,,,,,,,
3905,2|4|10|15|17,No Data,"$129,836.00",2,,,,,,,,,,,,,,,
22-May-13,,,,,,,,,,,,,,,,,,,
3906,2|6|9|14|16,No Data,"$144,762.00",6,,,,,,,,,,,,,,,
23-May-13,,,,,,,,,,,,,,,,,,,
3907,4|8|9|12|17,No Data,"$141,998.00",2,,,,,,,,,,,,,,,
24-May-13,,,,,,,,,,,,,,,,,,,
3908,4|5|13|16|18,No Data,"$143,064.00",4,,,,,,,,,,,,,,,
25-May-13,,,,,,,,,,,,,,,,,,,
3909,4|5|6|13|19,No Data,"$179,508.00",7,,,,,,,,,,,,,,,
27-May-13,,,,,,,,,,,,,,,,,,,
3910,7|9|11|15|16,No Data,"$141,180.00",13,,,,,,,,,,,,,,,
28-May-13,,,,,,,,,,,,,,,,,,,
3911,2|3|5|11|16,No Data,"$147,060.00",4,,,,,,,,,,,,,,,
29-May-13,,,,,,,,,,,,,,,,,,,
3912,2|8|14|16|18,No Data,"$187,908.00",6,,,,,,,,,,,,,,,
31-May-13,,,,,,,,,,,,,,,,,,,
3913,1|5|6|12|18,No Data,"$119,532.00",2,,,,,,,,,,,,,,,
01-Jun-13,,,,,,,,,,,,,,,,,,,
3914,1|4|5|11|12,No Data,"$176,360.00",8,,,,,,,,,,,,,,,
03-Jun-13,,,,,,,,,,,,,,,,,,,
3915,4|8|13|16|18,No Data,"$151,176.00",8,,,,,,,,,,,,,,,
04-Jun-13,,,,,,,,,,,,,,,,,,,
3916,6|9|12|14|16,No Data,"$144,030.00",6,,,,,,,,,,,,,,,
05-Jun-13,,,,,,,,,,,,,,,,,,,
3917,3|7|8|10|16,No Data,"$160,567.00",11,,,,,,,,,,,,,,,
06-Jun-13,,,,,,,,,,,,,,,,,,,
3918,5|7|11|15|20,No Data,"$146,390.00",5,,,,,,,,,,,,,,,
07-Jun-13,,,,,,,,,,,,,,,,,,,
3919,1|4|8|14|19,No Data,"$143,636.00",4,,,,,,,,,,,,,,,
08-Jun-13,,,,,,,,,,,,,,,,,,,
3920,1|3|6|16|18,No Data,"$178,888.00",4,,,,,,,,,,,,,,,
10-Jun-13,,,,,,,,,,,,,,,,,,,
3921,2|5|9|17|20,No Data,"$142,180.00",4,,,,,,,,,,,,,,,
11-Jun-13,,,,,,,,,,,,,,,,,,,
3922,5|10|15|16|17,No Data,"$134,165.00",5,,,,,,,,,,,,,,,
12-Jun-13,,,,,,,,,,,,,,,,,,,
3923,3|7|8|15|18,No Data,"$161,048.00",8,,,,,,,,,,,,,,,
13-Jun-13,,,,,,,,,,,,,,,,,,,
3924,5|7|11|14|15,No Data,"$136,925.00",5,,,,,,,,,,,,,,,
14-Jun-13,,,,,,,,,,,,,,,,,,,
3925,6|10|14|15|16,No Data,"$144,080.00",8,,,,,,,,,,,,,,,
(adsbygoogle = window.adsbygoogle || []).push({});,,,,,,,,,,,,,,,,,,,
15-Jun-13,,,,,,,,,,,,,,,,,,,
3926,6|10|16|18|20,No Data,"$185,304.00",7,,,,,,,,,,,,,,,
17-Jun-13,,,,,,,,,,,,,,,,,,,
3927,3|7|10|15|19,No Data,"$139,594.00",13,,,,,,,,,,,,,,,
18-Jun-13,,,,,,,,,,,,,,,,,,,
3928,2|4|16|17|18,No Data,"$143,150.00",5,,,,,,,,,,,,,,,
19-Jun-13,,,,,,,,,,,,,,,,,,,
3929,3|5|8|16|18,No Data,"$113,778.00",6,,,,,,,,,,,,,,,
20-Jun-13,,,,,,,,,,,,,,,,,,,
3930,1|11|12|13|14,No Data,"$134,856.00",12,,,,,,,,,,,,,,,
21-Jun-13,,,,,,,,,,,,,,,,,,,
3931,1|5|12|18|20,No Data,"$136,770.00",6,,,,,,,,,,,,,,,
22-Jun-13,,,,,,,,,,,,,,,,,,,
3932,4|6|12|15|16,No Data,"$159,099.00",3,,,,,,,,,,,,,,,
24-Jun-13,,,,,,,,,,,,,,,,,,,
3933,2|10|13|16|17,No Data,"$132,120.00",10,,,,,,,,,,,,,,,
25-Jun-13,,,,,,,,,,,,,,,,,,,
3934,11|12|13|14|19,No Data,"$125,600.00",8,,,,,,,,,,,,,,,
26-Jun-13,,,,,,,,,,,,,,,,,,,
3935,5|8|9|10|20,No Data,"$146,868.00",4,,,,,,,,,,,,,,,
27-Jun-13,,,,,,,,,,,,,,,,,,,
3936,6|8|12|14|17,No Data,"$138,180.00",10,,,,,,,,,,,,,,,
28-Jun-13,,,,,,,,,,,,,,,,,,,
3937,1|2|5|8|15,No Data,"$143,505.00",3,,,,,,,,,,,,,,,
29-Jun-13,,,,,,,,,,,,,,,,,,,
3938,8|11|14|16|17,No Data,"$177,375.00",5,,,,,,,,,,,,,,,
01-Jul-13,,,,,,,,,,,,,,,,,,,
3939,2|8|15|16|18,No Data,"$147,500.00",10,,,,,,,,,,,,,,,
02-Jul-13,,,,,,,,,,,,,,,,,,,
3940,5|9|12|14|15,No Data,"$136,350.00",6,,,,,,,,,,,,,,,
03-Jul-13,,,,,,,,,,,,,,,,,,,
3941,4|6|8|11|18,No Data,"$159,236.00",7,,,,,,,,,,,,,,,
04-Jul-13,,,,,,,,,,,,,,,,,,,
3942,7|10|12|13|14,No Data,"$138,528.00",4,,,,,,,,,,,,,,,
05-Jul-13,,,,,,,,,,,,,,,,,,,
3943,3|6|14|15|17,No Data,"$137,444.00",4,,,,,,,,,,,,,,,
06-Jul-13,,,,,,,,,,,,,,,,,,,
3944,5|7|8|11|20,No Data,"$168,625.00",5,,,,,,,,,,,,,,,
08-Jul-13,,,,,,,,,,,,,,,,,,,
3945,4|9|12|18|19,No Data,"$128,734.00",2,,,,,,,,,,,,,,,
09-Jul-13,,,,,,,,,,,,,,,,,,,
3946,11|12|17|19|20,No Data,"$131,184.00",3,,,,,,,,,,,,,,,
10-Jul-13,,,,,,,,,,,,,,,,,,,
3947,3|7|16|17|19,No Data,"$145,341.00",7,,,,,,,,,,,,,,,
11-Jul-13,,,,,,,,,,,,,,,,,,,
3948,4|12|13|14|20,No Data,"$132,360.00",2,,,,,,,,,,,,,,,
12-Jul-13,,,,,,,,,,,,,,,,,,,
3949,1|7|8|10|11,No Data,"$134,544.00",6,,,,,,,,,,,,,,,
13-Jul-13,,,,,,,,,,,,,,,,,,,
3950,11|12|13|15|16,No Data,"$172,821.00",11,,,,,,,,,,,,,,,
(adsbygoogle = window.adsbygoogle || []).push({});,,,,,,,,,,,,,,,,,,,
15-Jul-13,,,,,,,,,,,,,,,,,,,
3951,3|7|9|11|20,No Data,"$130,830.00",3,,,,,,,,,,,,,,,
16-Jul-13,,,,,,,,,,,,,,,,,,,
3952,6|7|8|10|12,No Data,"$138,684.00",14,,,,,,,,,,,,,,,
17-Jul-13,,,,,,,,,,,,,,,,,,,
3953,3|7|10|17|18,No Data,"$162,800.00",8,,,,,,,,,,,,,,,
18-Jul-13,,,,,,,,,,,,,,,,,,,
3954,6|8|12|15|18,No Data,"$145,044.00",4,,,,,,,,,,,,,,,
19-Jul-13,,,,,,,,,,,,,,,,,,,
3955,1|4|6|9|19,No Data,"$137,434.00",11,,,,,,,,,,,,,,,
20-Jul-13,,,,,,,,,,,,,,,,,,,
3956,8|11|14|16|19,No Data,"$167,544.00",12,,,,,,,,,,,,,,,
22-Jul-13,,,,,,,,,,,,,,,,,,,
3957,3|4|6|13|18,No Data,"$135,170.00",5,,,,,,,,,,,,,,,
23-Jul-13,,,,,,,,,,,,,,,,,,,
3958,8|9|14|19|20,No Data,"$127,810.00",5,,,,,,,,,,,,,,,
24-Jul-13,,,,,,,,,,,,,,,,,,,
3959,1|8|10|12|19,No Data,"$147,600.00",6,,,,,,,,,,,,,,,
25-Jul-13,,,,,,,,,,,,,,,,,,,
3960,1|9|13|17|19,No Data,"$141,303.00",3,,,,,,,,,,,,,,,
26-Jul-13,,,,,,,,,,,,,,,,,,,
3961,1|10|12|13|17,No Data,"$139,792.00",8,,,,,,,,,,,,,,,
27-Jul-13,,,,,,,,,,,,,,,,,,,
3962,1|5|10|12|18,No Data,"$174,608.00",4,,,,,,,,,,,,,,,
(adsbygoogle = window.adsbygoogle || []).push({});,,,,,,,,,,,,,,,,,,,
29-Jul-13,,,,,,,,,,,,,,,,,,,
3963,5|8|9|12|13,No Data,"$134,154.00",6,,,,,,,,,,,,,,,
30-Jul-13,,,,,,,,,,,,,,,,,,,
3964,1|4|6|11|12,No Data,"$136,348.00",4,,,,,,,,,,,,,,,
31-Jul-13,,,,,,,,,,,,,,,,,,,
3965,5|6|7|13|14,No Data,"$162,130.00",10,,,,,,,,,,,,,,,
01-Aug-13,,,,,,,,,,,,,,,,,,,
3966,7|9|15|17|18,No Data,"$118,164.00",6,,,,,,,,,,,,,,,
02-Aug-13,,,,,,,,,,,,,,,,,,,
3967,1|6|7|8|10,No Data,"$148,253.00",7,,,,,,,,,,,,,,,
03-Aug-13,,,,,,,,,,,,,,,,,,,
3968,4|12|15|16|19,No Data,"$187,313.00",7,,,,,,,,,,,,,,,
05-Aug-13,,,,,,,,,,,,,,,,,,,
3969,1|6|12|16|20,No Data,"$147,448.00",4,,,,,,,,,,,,,,,
06-Aug-13,,,,,,,,,,,,,,,,,,,
3970,4|7|10|13|18,No Data,"$142,002.00",18,,,,,,,,,,,,,,,
07-Aug-13,,,,,,,,,,,,,,,,,,,
3971,2|4|6|11|12,No Data,"$159,991.00",13,,,,,,,,,,,,,,,
08-Aug-13,,,,,,,,,,,,,,,,,,,
3972,2|4|15|17|19,No Data,"$155,703.00",1,,,,,,,,,,,,,,,
10-Aug-13,,,,,,,,,,,,,,,,,,,
3973,2|3|6|10|13,No Data,"$185,388.00",12,,,,,,,,,,,,,,,
12-Aug-13,,,,,,,,,,,,,,,,,,,
3974,4|12|14|15|17,No Data,"$137,178.00",6,,,,,,,,,,,,,,,
13-Aug-13,,,,,,,,,,,,,,,,,,,
3975,6|13|14|15|20,No Data,"$138,192.00",3,,,,,,,,,,,,,,,
14-Aug-13,,,,,,,,,,,,,,,,,,,
3976,6|7|9|19|20,No Data,"$151,018.00",7,,,,,,,,,,,,,,,
15-Aug-13,,,,,,,,,,,,,,,,,,,
3977,2|6|7|9|17,No Data,"$137,995.00",5,,,,,,,,,,,,,,,
(adsbygoogle = window.adsbygoogle || []).push({});,,,,,,,,,,,,,,,,,,,
16-Aug-13,,,,,,,,,,,,,,,,,,,
3978,1|5|7|8|11,No Data,"$146,592.00",9,,,,,,,,,,,,,,,
17-Aug-13,,,,,,,,,,,,,,,,,,,
3979,2|9|11|16|19,No Data,"$183,344.00",8,,,,,,,,,,,,,,,
19-Aug-13,,,,,,,,,,,,,,,,,,,
3980,3|9|11|14|17,No Data,"$131,060.00",4,,,,,,,,,,,,,,,
20-Aug-13,,,,,,,,,,,,,,,,,,,
3981,3|6|8|12|16,No Data,"$133,216.00",4,,,,,,,,,,,,,,,
21-Aug-13,,,,,,,,,,,,,,,,,,,
3982,5|7|15|17|18,No Data,"$158,712.00",8,,,,,,,,,,,,,,,
22-Aug-13,,,,,,,,,,,,,,,,,,,
3983,3|7|10|17|20,No Data,"$134,967.00",3,,,,,,,,,,,,,,,
23-Aug-13,,,,,,,,,,,,,,,,,,,
3984,6|12|14|18|19,No Data,"$135,010.00",5,,,,,,,,,,,,,,,
24-Aug-13,,,,,,,,,,,,,,,,,,,
3985,3|8|11|12|15,No Data,"$182,432.00",8,,,,,,,,,,,,,,,
26-Aug-13,,,,,,,,,,,,,,,,,,,
3986,3|11|12|13|17,No Data,"$135,204.00",4,,,,,,,,,,,,,,,
27-Aug-13,,,,,,,,,,,,,,,,,,,
3987,3|11|12|14|20,No Data,"$135,406.00",2,,,,,,,,,,,,,,,
28-Aug-13,,,,,,,,,,,,,,,,,,,
3988,2|5|7|9|18,No Data,"$148,554.00",9,,,,,,,,,,,,,,,
29-Aug-13,,,,,,,,,,,,,,,,,,,
3989,2|3|12|16|20,No Data,"$152,060.00",4,,,,,,,,,,,,,,,
30-Aug-13,,,,,,,,,,,,,,,,,,,
3990,9|10|11|13|20,No Data,"$155,286.00",9,,,,,,,,,,,,,,,
31-Aug-13,,,,,,,,,,,,,,,,,,,
3991,5|9|11|12|15,No Data,"$152,005.00",7,,,,,,,,,,,,,,,
02-Sep-13,,,,,,,,,,,,,,,,,,,
3992,1|4|7|16|19,No Data,"$154,580.00",4,,,,,,,,,,,,,,,
03-Sep-13,,,,,,,,,,,,,,,,,,,
3993,1|8|15|16|19,No Data,"$146,784.00",2,,,,,,,,,,,,,,,
04-Sep-13,,,,,,,,,,,,,,,,,,,
3994,3|8|12|14|18,No Data,"$159,144.00",4,,,,,,,,,,,,,,,
05-Sep-13,,,,,,,,,,,,,,,,,,,
3995,1|5|9|14|19,No Data,"$141,421.00",7,,,,,,,,,,,,,,,
06-Sep-13,,,,,,,,,,,,,,,,,,,
3996,6|10|11|13|16,No Data,"$144,780.00",6,,,,,,,,,,,,,,,
07-Sep-13,,,,,,,,,,,,,,,,,,,
3997,1|10|13|15|18,No Data,"$187,212.00",3,,,,,,,,,,,,,,,
09-Sep-13,,,,,,,,,,,,,,,,,,,
3998,3|7|12|13|16,No Data,"$138,070.00",10,,,,,,,,,,,,,,,
10-Sep-13,,,,,,,,,,,,,,,,,,,
3999,2|7|13|16|20,No Data,"$137,268.00",6,,,,,,,,,,,,,,,
11-Sep-13,,,,,,,,,,,,,,,,,,,
4000,5|8|9|10|15,No Data,"$162,734.00",11,,,,,,,,,,,,,,,
12-Sep-13,,,,,,,,,,,,,,,,,,,
4001,3|13|14|16|19,No Data,"$155,204.00",4,,,,,,,,,,,,,,,
13-Sep-13,,,,,,,,,,,,,,,,,,,
4002,8|9|10|11|19,No Data,"$152,208.00",6,,,,,,,,,,,,,,,
14-Sep-13,,,,,,,,,,,,,,,,,,,
4003,1|5|9|13|17,No Data,"$585,000.00",117,,,,,,,,,,,,,,,
(adsbygoogle = window.adsbygoogle || []).push({});,,,,,,,,,,,,,,,,,,,
16-Sep-13,,,,,,,,,,,,,,,,,,,
4004,4|8|11|16|17,No Data,"$153,612.00",3,,,,,,,,,,,,,,,
17-Sep-13,,,,,,,,,,,,,,,,,,,
